product_id,image_filename,full_image_path,original_url
B0DHDDF5J2,B0DHDDF5J2_allsrp_img6.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DHDDF5J2_allsrp_img6.jpg,https://m.media-amazon.com/images/I/41T9yMU0xlL.jpg
B0DHDDF5J2,B0DHDDF5J2_allsrp_img7.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DHDDF5J2_allsrp_img7.jpg,https://m.media-amazon.com/images/I/41i111UvTWL._SS40_.jpg
B08667772G,B08667772G_allsrp_img1.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08667772G_allsrp_img1.jpg,https://m.media-amazon.com/images/I/71rtP9TUGdL._SX569_.jpg
B08667772G,B08667772G_allsrp_img2.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08667772G_allsrp_img2.jpg,https://m.media-amazon.com/images/I/71uZcrr+bjL._SY450_.jpg
B08667772G,B08667772G_allsrp_img3.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08667772G_allsrp_img3.jpg,https://m.media-amazon.com/images/I/51qbZ7Cg1DL._SS40_.jpg
B08667772G,B08667772G_allsrp_img4.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08667772G_allsrp_img4.jpg,https://m.media-amazon.com/images/I/61PkIiWt7CL._SX679_.jpg
B08667772G,B08667772G_allsrp_img5.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08667772G_allsrp_img5.jpg,https://m.media-amazon.com/images/I/41PEMilOZ1L._SS40_.jpg
B08667772G,B08667772G_allsrp_img6.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08667772G_allsrp_img6.jpg,https://m.media-amazon.com/images/I/31x-Xz8TkbL._SS40_.jpg
B08667772G,B08667772G_allsrp_img7.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08667772G_allsrp_img7.jpg,https://m.media-amazon.com/images/I/61I-2NFeeVL._SX425_.jpg
B071Z8M4KX,B071Z8M4KX_allsrp_img1.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B071Z8M4KX_allsrp_img1.jpg,https://m.media-amazon.com/images/I/61UgSQ9UB2L._SL1500_.jpg
B071Z8M4KX,B071Z8M4KX_allsrp_img2.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B071Z8M4KX_allsrp_img2.jpg,https://m.media-amazon.com/images/I/41tyzj-icWL._SS40_.jpg
B071Z8M4KX,B071Z8M4KX_allsrp_img3.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B071Z8M4KX_allsrp_img3.jpg,https://m.media-amazon.com/images/I/61sRbJncwbL._SX569_.jpg
B071Z8M4KX,B071Z8M4KX_allsrp_img4.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B071Z8M4KX_allsrp_img4.jpg,https://m.media-amazon.com/images/I/41HbUP3iP5L._SS40_.jpg
B071Z8M4KX,B071Z8M4KX_allsrp_img5.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B071Z8M4KX_allsrp_img5.jpg,https://m.media-amazon.com/images/I/41cidk7kYNL.jpg
B071Z8M4KX,B071Z8M4KX_allsrp_img6.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B071Z8M4KX_allsrp_img6.jpg,https://m.media-amazon.com/images/I/41uFZxUySsL._SS40_.jpg
B071Z8M4KX,B071Z8M4KX_allsrp_img7.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B071Z8M4KX_allsrp_img7.jpg,https://m.media-amazon.com/images/I/61ev3M9LmQL._SX679_.jpg
B0F2FF44NN,B0F2FF44NN_allsrp_img1.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0F2FF44NN_allsrp_img1.jpg,https://m.media-amazon.com/images/I/81gaXDskbFL._SY450_.jpg
B0F2FF44NN,B0F2FF44NN_allsrp_img2.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0F2FF44NN_allsrp_img2.jpg,https://m.media-amazon.com/images/I/51c6z+V+siL._SS40_.jpg
B0F2FF44NN,B0F2FF44NN_allsrp_img3.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0F2FF44NN_allsrp_img3.jpg,https://m.media-amazon.com/images/I/81dnmjOYb2L._SY450_.jpg
B0F2FF44NN,B0F2FF44NN_allsrp_img4.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0F2FF44NN_allsrp_img4.jpg,https://m.media-amazon.com/images/I/51QrBdJLsTL.jpg
B0F2FF44NN,B0F2FF44NN_allsrp_img5.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0F2FF44NN_allsrp_img5.jpg,https://m.media-amazon.com/images/I/812+-Pe+4-L._SL1500_.jpg
B0F2FF44NN,B0F2FF44NN_allsrp_img6.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0F2FF44NN_allsrp_img6.jpg,https://m.media-amazon.com/images/I/71yAU2+AOCL._SX466_.jpg
